,images,Text,confidenceOCR
456,images/Cropped Image868.jpg,GLOCAPT ,0.3187490670801411
457,images/Cropped Image872.jpg,ScHELDE,0.4936131328015277
458,images/Cropped Image872.jpg,KESS,0.854564368724823
459,images/Cropped Image873.jpg,NO   Smokinc,0.28293482557471716
460,images/Cropped Image873.jpg,Songa,0.705376323116179
461,images/Cropped Image873.jpg,BREEZE,0.7911904262540558
462,images/Cropped Image874.jpg,No   Smoking,0.43118135776964717
463,images/Cropped Image875.jpg,skdNL,0.14754255172254357
464,images/Cropped Image875.jpg,KoNYa,0.16913773380757074
465,images/Cropped Image875.jpg,GHer,0.15880925953388214
466,images/Cropped Image877.jpg,KONYA,0.8121969909578817
467,images/Cropped Image877.jpg,GHar,0.16962933540344238
468,images/Cropped Image878.jpg,KoNYA,0.24366260914572213
469,images/Cropped Image879.jpg,No ShokinG,0.1804966582042511
470,images/Cropped Image879.jpg,GHar,0.22844716906547546
471,images/Cropped Image880.jpg,AF PCLLaK,0.1641999230733917
472,images/Cropped Image880.jpg,Henig,0.5520400325862495
473,images/Cropped Image880.jpg,ONRATO PER | MARITH ITALAN,0.3430630880389018
474,images/Cropped Image881.jpg,HELENA,0.5595622906667234
475,images/Cropped Image882.jpg,St HELENA,0.5629842679592332
476,images/Cropped Image885.jpg,HELENA,0.6807079500832995
477,images/Cropped Image887.jpg,St HELENA,0.5398616357677625
478,images/Cropped Image896.jpg,Saga WELCO,0.5544461652348924
479,images/Cropped Image898.jpg,HARDA Gr,0.12362366559720053
480,images/Cropped Image898.jpg,Saca VELCO,0.4469024015272897
481,images/Cropped Image900.jpg,Trafexpress,0.9995533431359782
482,images/Cropped Image900.jpg,TRANSFENNICA,0.6917860011439211
483,images/Cropped Image902.jpg,No SMOKING,0.8875082285259788
484,images/Cropped Image902.jpg,MAERSK Timaru,0.7255523888013921
485,images/Cropped Image903.jpg,NO,0.433316988110331
486,images/Cropped Image903.jpg,SMOKING,0.9970438033453084
487,images/Cropped Image904.jpg,MAERSK Timaru,0.7371803963354111
488,images/Cropped Image906.jpg,CMa cGm,0.1258566776462925
489,images/Cropped Image914.jpg,V,0.8200089335730496
490,images/Cropped Image914.jpg,Vi(,0.10911930484341893
491,images/Cropped Image914.jpg,WRC,0.3315327022479897
492,images/Cropped Image914.jpg,W,0.8351819753930592
493,images/Cropped Image914.jpg,HAMBURG SUd,0.4875234472258007
494,images/Cropped Image919.jpg,bontruP PEaRL,0.1711877475897712
495,images/Cropped Image921.jpg,#PILOTS,0.10387961344302357
496,images/Cropped Image922.jpg,SCHELDEGRACHT,0.9975252182540063
497,images/Cropped Image922.jpg,AMSTErDAM,0.3314220266813608
498,images/Cropped Image923.jpg,splethoff,0.8383226786177029
499,images/Cropped Image923.jpg,SCHELDEGRACHT,0.9972412008318499
500,images/Cropped Image923.jpg,AMSTErDAM,0.32220450927224387
501,images/Cropped Image924.jpg,SCHELDEGRACHT,0.9975270994658152
502,images/Cropped Image924.jpg,AmSTErDAM,0.22298675686237593
503,images/Cropped Image926.jpg,Unison MEDAL,0.7400428062209645
504,images/Cropped Image925.jpg,Unison MEDAL,0.7454633802205566
505,images/Cropped Image928.jpg,Unison MEDAL,0.951193455689138
506,images/Cropped Image930.jpg,Unison MEDAL,0.7334428963945868
507,images/Cropped Image931.jpg,TS,0.35392395992652
508,images/Cropped Image931.jpg,6 L 0,0.34882582078740343
509,images/Cropped Image934.jpg,6 L 0,0.32546643451428614
510,images/Cropped Image934.jpg,TSd,0.3317299716986155
511,images/Cropped Image934.jpg,DLLIMI,0.22263035474839157
512,images/Cropped Image935.jpg,Erisort,0.3238843320670403
513,images/Cropped Image936.jpg,NO,0.38748030528287036
514,images/Cropped Image936.jpg,ING,0.9941772974710951
515,images/Cropped Image937.jpg,NO,0.9687331709245214
516,images/Cropped Image937.jpg,NG,0.9994417684916536
517,images/Cropped Image937.jpg,ErIsorT,0.5708966619112923
518,images/Cropped Image938.jpg,NO,0.5024591133495453
519,images/Cropped Image938.jpg,ING,0.9789974093437195
520,images/Cropped Image938.jpg,Erisort,0.3086858479815133
521,images/Cropped Image939.jpg,NO,0.9650048309268117
522,images/Cropped Image939.jpg,ING,0.9920100681073718
523,images/Cropped Image942.jpg,NEPTUN 11,0.9688377627579191
524,images/Cropped Image943.jpg,NEPTUN 11,0.9996218721225488
525,images/Cropped Image943.jpg,NEPTUN11,0.600364535576343
526,images/Cropped Image945.jpg,NEPTUN11,0.9457918216348481
527,images/Cropped Image944.jpg,EPTUN,0.9932174566129028
528,images/Cropped Image946.jpg,NEPTUN 11,0.6952977191372434
529,images/Cropped Image947.jpg,Htemztve Trargooc,0.13933041851188419
530,images/Cropped Image947.jpg,MELEQ,0.6275666527373088
531,images/Cropped Image948.jpg,Aterztve Tngoot,0.10590119362864005
532,images/Cropped Image957.jpg,Peo,0.16208373343524998
533,images/Cropped Image960.jpg,No smokig,0.3483353585044856
534,images/Cropped Image960.jpg,WUHU,0.4934459924697876
535,images/Cropped Image962.jpg,WUHU,0.3255619704723358
536,images/Cropped Image964.jpg,No 3moking,0.2360293683250298
537,images/Cropped Image965.jpg,ivikingi,0.10920547426024688
538,images/Cropped Image967.jpg,SNDON,0.139489066078659
539,images/Cropped Image967.jpg,JVIkINGI,0.15615451592583837
540,images/Cropped Image969.jpg,Lon,0.1144368956218953
541,images/Cropped Image970.jpg,ivikingi,0.14723476304826472
542,images/Cropped Image971.jpg,Lh,0.2453037462615215
543,images/Cropped Image971.jpg,BF,0.8312507571197423
544,images/Cropped Image971.jpg,SVITzer THAMES,0.4431605646061813
545,images/Cropped Image972.jpg,CRUE,0.12804991006851196
546,images/Cropped Image972.jpg,B F,0.4022485017776489
547,images/Cropped Image972.jpg,SVITZER THAMES,0.9267240332116048
548,images/Cropped Image972.jpg,(( ( ( ( (,0.30518471331957425
549,images/Cropped Image974.jpg,(CC ( ( ( ( ( (,0.42848755124114446
550,images/Cropped Image975.jpg,( ( C,0.41537409621246163
551,images/Cropped Image975.jpg,( ( ( ( ( ( ( |,0.41543828852350645
552,images/Cropped Image976.jpg,PLYCA,0.7377101350214862
553,images/Cropped Image976.jpg,amsteroam,0.3335150956969629
554,images/Cropped Image976.jpg,TRANSFENNICA ,0.5942829269976464
555,images/Cropped Image978.jpg,00,0.11131990950537034
556,images/Cropped Image978.jpg,Mb,0.10373206904886423
557,images/Cropped Image978.jpg,SCHwEiz PEEFER,0.2351824462204676
558,images/Cropped Image978.jpg,0,0.21749193014299895
559,images/Cropped Image979.jpg,VR,0.1777044021911433
560,images/Cropped Image979.jpg,Ia,0.1736706450099445
561,images/Cropped Image979.jpg,SChwEIZ REEFER,0.25150686652761217
562,images/Cropped Image979.jpg,ima,0.10694237948133026
563,images/Cropped Image980.jpg,Ic,0.31652498865600986
564,images/Cropped Image983.jpg,MSC Mira,0.22889689074723188
565,images/Cropped Image985.jpg,shokinc,0.7885367001067056
566,images/Cropped Image985.jpg,SAFETY First,0.6280042157297201
567,images/Cropped Image986.jpg,cb Adriatic,0.6136958747600453
568,images/Cropped Image987.jpg,smokinc,0.35035184746333947
569,images/Cropped Image987.jpg,SAFETY,0.8387802140046688
570,images/Cropped Image987.jpg,cb Adriatic,0.5662918753046309
571,images/Cropped Image987.jpg,Firs],0.711457972413902
572,images/Cropped Image988.jpg,shokinc,0.5825688906566109
573,images/Cropped Image988.jpg,SAFETY,0.699494246250716
574,images/Cropped Image988.jpg,Firs],0.70637749191529
575,images/Cropped Image1002.jpg,0 967410,0.3078675675650524
576,images/Cropped Image1002.jpg,safety First,0.2796996686026
577,images/Cropped Image1002.jpg,NO svoking,0.2021443385109291
578,images/Cropped Image1002.jpg,POLa ONEGA,0.6095223475329544
579,images/Cropped Image1003.jpg,safety First,0.6429906706137788
580,images/Cropped Image1003.jpg,NO smoking,0.26655814325921995
581,images/Cropped Image1003.jpg,POLA ONEGA,0.5307340098668417
582,images/Cropped Image1005.jpg,safety First,0.4345307636909416
583,images/Cropped Image1005.jpg,NO smoking,0.19570159071607338
584,images/Cropped Image1006.jpg,POLa ONEGA,0.533760845705583
585,images/Cropped Image1010.jpg,"""JASHF RE",0.2644442434329158
586,images/Cropped Image1010.jpg,rochet,0.39030906014209665
587,images/Cropped Image1011.jpg,"""PASH"" RE",0.39367255397277096
588,images/Cropped Image1023.jpg,FiBORG,0.3585123474232459
589,images/Cropped Image1023.jpg,THAMESBORG,0.9217198539420284
590,images/Cropped Image1023.jpg,IAOENbORO,0.1562194241258906
591,images/Cropped Image1025.jpg,Frborg,0.34366677628345094
592,images/Cropped Image1025.jpg,WACENBOPG,0.45963947764533425
593,images/Cropped Image1026.jpg,8ORG,0.4907801151275635
594,images/Cropped Image1026.jpg,Ma,0.22007776148656036
595,images/Cropped Image1027.jpg,N5,0.1218072266128196
596,images/Cropped Image1027.jpg,We,0.2602004505673634
597,images/Cropped Image1027.jpg,9,0.35502641498192133
598,images/Cropped Image1027.jpg,4,0.17354887122871165
599,images/Cropped Image1027.jpg,1R,0.15100072205103804
600,images/Cropped Image1027.jpg,HHHbURG SUD,0.36614254153662834
601,images/Cropped Image1037.jpg,CharlehaGhe,0.11481871389081685
602,images/Cropped Image1038.jpg,Charlehagne,0.33516350844400716
603,images/Cropped Image1041.jpg,Charlehaghe,0.3235310042994083
604,images/Cropped Image1052.jpg,REGAIN,0.6870468481985558
605,images/Cropped Image1053.jpg,REGAN,0.8287946339881554
606,images/Cropped Image1058.jpg,MORIEGHA| JAdE,0.10502907964947365
607,images/Cropped Image1058.jpg,"Cavisino""",0.2818986089388188
608,images/Cropped Image1060.jpg,CavisiNg,0.10114588621854403
609,images/Cropped Image1061.jpg,Www:,0.18525917828083038
610,images/Cropped Image1061.jpg,Condorferries_,0.974691624429943
611,images/Cropped Image1061.jpg,com,0.992784939004457
612,images/Cropped Image1061.jpg,Commodore CLippER,0.24238082136787245
613,images/Cropped Image1063.jpg,CONDOR 10,0.732825715718333
614,images/Cropped Image1063.jpg,HHQum,0.11576725443635975
615,images/Cropped Image1065.jpg,CONDOR 10,0.6114780622392535
616,images/Cropped Image1067.jpg,+X,0.9644240370861491
617,images/Cropped Image1067.jpg,(undo;,0.23955675001110327
618,images/Cropped Image1067.jpg,WWwa,0.16704894602298737
619,images/Cropped Image1067.jpg,Condorferries cm,0.6271099001515262
620,images/Cropped Image1067.jpg,Brittany,0.9697891088476814
621,images/Cropped Image1067.jpg,Ferries,0.603173188263192
622,images/Cropped Image1070.jpg,ARcO BECK,0.6875111934823394
623,images/Cropped Image1070.jpg,ondon,0.38446944975016495
624,images/Cropped Image1074.jpg,ARcO BECK,0.6841396485528523
625,images/Cropped Image1075.jpg,YASMINE,0.9989610394136513
626,images/Cropped Image1075.jpg,WME,0.1611715569738572
627,images/Cropped Image1075.jpg,Mu,0.20545175316116593
628,images/Cropped Image1076.jpg,YASMINE,0.9990402299064253
629,images/Cropped Image1077.jpg,BOSTONIAN,0.9869545282247908
630,images/Cropped Image1077.jpg,'BOSTONIAN,0.6236248241493538
631,images/Cropped Image1079.jpg,BOSTONIAN,0.9812472481158604
632,images/Cropped Image1079.jpg,BOSTONIAN,0.67318025379914
633,images/Cropped Image1080.jpg,BOSTONIAN,0.9701248181346996
634,images/Cropped Image1081.jpg,TouchstonT,0.248423578113969
635,images/Cropped Image1081.jpg,IouchsTO,0.13172300149755273
636,images/Cropped Image1083.jpg,Touchstoht,0.24358376764677284
637,images/Cropped Image1084.jpg,WE,0.2007709476279028
638,images/Cropped Image1084.jpg,WeII,0.11571243405342102
639,images/Cropped Image1084.jpg,METC,0.16124959290027618
640,images/Cropped Image1084.jpg,Merk,0.16712044179439545
641,images/Cropped Image1084.jpg,MAEREK,0.11432722767660648
642,images/Cropped Image1084.jpg,Wr:(,0.1353296935558319
643,images/Cropped Image1084.jpg,WE,0.13520694312833328
644,images/Cropped Image1084.jpg,WE,0.1673043794361771
645,images/Cropped Image1084.jpg,MER(,0.12099259346723557
646,images/Cropped Image1084.jpg,Maersy Niamey,0.736573695187009
647,images/Cropped Image1085.jpg,WE,0.23051081700370066
648,images/Cropped Image1085.jpg,WAET3K,0.10069007846234053
649,images/Cropped Image1085.jpg,WE(,0.140187869359669
650,images/Cropped Image1085.jpg,GveC,0.10810903459787369
651,images/Cropped Image1085.jpg,WR,0.13238829209489578
652,images/Cropped Image1085.jpg,Maersk Niamey,0.6262751759547772
653,images/Cropped Image1086.jpg,Waerjk,0.17764470658675646
654,images/Cropped Image1086.jpg,Whensk,0.16529740138650098
655,images/Cropped Image1086.jpg,Wajask,0.14286040903230185
656,images/Cropped Image1086.jpg,MaERSK NiaMeY,0.1456664459477485
657,images/Cropped Image1086.jpg,Mek,0.11339483472114885
658,images/Cropped Image1103.jpg,OKIANA,0.994608076130664
659,images/Cropped Image1103.jpg,Saga VELCO,0.33913266969183664
660,images/Cropped Image1105.jpg,Wzer,0.11265992373228073
661,images/Cropped Image1105.jpg,SVIZER,0.24729112945061152
662,images/Cropped Image1105.jpg,co,0.18165395172972118
663,images/Cropped Image1106.jpg,SVIZER,0.16847954582924188
664,images/Cropped Image1106.jpg,cqu,0.13938640519195813
665,images/Cropped Image1107.jpg,AldAvta,0.4067051779850083
666,images/Cropped Image1107.jpg,"""T",0.6500318000430941
667,images/Cropped Image1113.jpg,dignity Ace,0.7390431766421345
668,images/Cropped Image1132.jpg,TUCAPEL,0.9762983856086898
669,images/Cropped Image1132.jpg,Hapag-Lloyd,0.5153440215670398
670,images/Cropped Image1158.jpg,REGAL PRINCESS,0.9778468169526844
671,images/Cropped Image1159.jpg,dic hty Ace,0.17539840895069428
672,images/Cropped Image1163.jpg,Deono Foratea,0.10843041798348815
673,images/Cropped Image1163.jpg,C M a € G M;,0.15019428296983453
674,images/Cropped Image1165.jpg,WWW-al,0.6951440072695904
675,images/Cropped Image1165.jpg,de,0.9999635010242852
676,images/Cropped Image1172.jpg,acL,0.40489820452601316
677,images/Cropped Image1172.jpg,ACL,0.9529739092776707
678,images/Cropped Image1181.jpg,NYKue,0.195038224534108
679,images/Cropped Image1187.jpg,AMAZONE,0.9949541557262549
680,images/Cropped Image1188.jpg,AMAZONE,0.99967926854638
681,images/Cropped Image1189.jpg,AMAZONE,0.9970857009301012
682,images/Cropped Image1203.jpg,M   S . C,0.3333984517260394
683,images/Cropped Image1207.jpg,"""BREMERHAVEM",0.2909907268554322
684,images/Cropped Image1207.jpg,BREMERHAVEN,0.9968980459344179
685,images/Cropped Image1209.jpg,"""BREMERHAVEM",0.8476991566871032
686,images/Cropped Image1209.jpg,BREMERHAVEN,0.9980205896253539
687,images/Cropped Image1210.jpg,HAMBURG SUD,0.9935726238042019
688,images/Cropped Image1212.jpg,HAMBURG SUD,0.9007651788829745
689,images/Cropped Image1214.jpg,C 0 5ic 0,0.14482539205343775
690,images/Cropped Image1214.jpg,WYANG MING,0.14573318483911848
691,images/Cropped Image1214.jpg,evergreem,0.7806818469544146
692,images/Cropped Image1214.jpg,co €,0.14853186536279417
693,images/Cropped Image1214.jpg,eodee,0.15987230162665603
694,images/Cropped Image1216.jpg,CMA,0.7285017516512704
695,images/Cropped Image1216.jpg,CGM,0.8377072899458833
696,images/Cropped Image1216.jpg,LAPEROUSE,0.9813255898524398
697,images/Cropped Image1216.jpg,cma € 0 M,0.22242476583984838
698,images/Cropped Image1218.jpg,2234724,0.2886360099854316
699,images/Cropped Image1218.jpg,DDue,0.11282103508710861
700,images/Cropped Image1219.jpg,Leezes7au4,0.16818015599857747
701,images/Cropped Image1219.jpg,hem,0.3984750410593468
702,images/Cropped Image1220.jpg,ea,0.5281100057694526
703,images/Cropped Image1221.jpg,234,0.46013152599334717
704,images/Cropped Image1221.jpg,Zeenesro,0.12953700182001862
705,images/Cropped Image1221.jpg,hem,0.46163758635520935
706,images/Cropped Image1242.jpg,NYKue,0.12193677677005042
707,images/Cropped Image1258.jpg,ABOU HERH LHES,0.5844296445134031
708,images/Cropped Image1261.jpg,Mein Schiff 4,0.7966353490018141
709,images/Cropped Image1261.jpg,Eeeuaae,0.27107638711538906
710,images/Cropped Image1269.jpg,de,0.29413336628138753
711,images/Cropped Image1269.jpg,Ihr sichen,0.5660101226214056
712,images/Cropped Image1269.jpg,HaANONIE,0.6372651504351219
713,images/Cropped Image1269.jpg,basler,0.28854730024417974
714,images/Cropped Image1284.jpg,V?4,0.18224237927281908
715,images/Cropped Image1288.jpg,V?4,0.4891930283262214
716,images/Cropped Image1294.jpg,98,0.3490592913107114
717,images/Cropped Image1295.jpg,98,0.10126043635215508
718,images/Cropped Image1298.jpg,GNV,0.9589519092963744
719,images/Cropped Image1298.jpg,Ah,0.1270464312320695
720,images/Cropped Image1298.jpg,BRIDGE,0.9170579632823498
721,images/Cropped Image1308.jpg,Luca IEVOLI,0.4780256309318923
722,images/Cropped Image1308.jpg,MA R,0.8950785994529724
723,images/Cropped Image1307.jpg,Luca IEVOLI,0.6224884545373137
724,images/Cropped Image1307.jpg,MAR NAV/,0.45237494362624614
725,images/Cropped Image1309.jpg,NAV /,0.4028769778299063
726,images/Cropped Image1311.jpg,HAMBURS SUD,0.4985368702611514
727,images/Cropped Image1313.jpg,EnVicitaDECORTEGIA com,0.1752219033141234
728,images/Cropped Image1315.jpg,PILAR,0.9983689217520939
729,images/Cropped Image1315.jpg,Y,0.9970472230775727
730,images/Cropped Image1315.jpg,MAR,0.999928628281755
731,images/Cropped Image1316.jpg,PILAR,0.9996281938480206
732,images/Cropped Image1316.jpg,Y,0.994383732764593
733,images/Cropped Image1316.jpg,MAR,0.9999695791841804
734,images/Cropped Image1323.jpg,PIL,0.9988995611616395
735,images/Cropped Image1344.jpg,5,0.15228173235642828
736,images/Cropped Image1362.jpg,AlDAmar,0.956775871161327
737,images/Cropped Image1362.jpg,Ialle de,0.13608806069818527
738,images/Cropped Image1364.jpg,AlDAmar,0.9556300714799408
739,images/Cropped Image1372.jpg,0p6,0.16656374793476572
740,images/Cropped Image1372.jpg,3F,0.2676814654471526
741,images/Cropped Image1372.jpg,A,0.9968358313909107
742,images/Cropped Image1389.jpg,LucA IEVOLI,0.6385990582922126
743,images/Cropped Image1389.jpg,HARNAV,0.30941186468613696
744,images/Cropped Image1390.jpg,LUCA IEVOLI,0.3699063496188349
745,images/Cropped Image1390.jpg,@ARNAvi,0.11123018230634431
746,images/Cropped Image1391.jpg,#ARNAvi,0.15615475331586628
747,images/Cropped Image1406.jpg,M S C,0.2618592158561703
748,images/Cropped Image1421.jpg,CISNES,0.7376408863746613
749,images/Cropped Image1423.jpg,CISNES,0.9185870668698973
750,images/Cropped Image1431.jpg,As;,0.5229215173204794
751,images/Cropped Image1431.jpg,NAVIGATION,0.9998713720480527
752,images/Cropped Image1441.jpg,Panta Rszi,0.143118406027203
753,images/Cropped Image1443.jpg,Panta Rrzr,0.114012179277352
754,images/Cropped Image1447.jpg,076,0.8674821256407497
755,images/Cropped Image1447.jpg,((0(,0.2614577114582062
756,images/Cropped Image1460.jpg,ESPERANZA,0.9959179597578594
757,images/Cropped Image1460.jpg,Greenpekce,0.2576478079334446
758,images/Cropped Image1462.jpg,@,0.5933521282172229
759,images/Cropped Image1465.jpg,QOLALQ,0.10192287311911656
760,images/Cropped Image1469.jpg,'3016699,0.5082676000624123
761,images/Cropped Image1471.jpg,'3016699,0.25878620540437913
762,images/Cropped Image1475.jpg,'3616639,0.13328885188291695
763,images/Cropped Image1476.jpg,SZte,0.1247657984495163
